usage_date,item_code,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-03-05,RM-005,"Cane Vinegar",29.59,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-05,RM-006,"Soy Sauce",27.17,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-05,RM-007,"Condensed Milk",30.7,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-05,RM-008,"Evaporated Milk",39.68,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-05,RM-009,"Powdered Milk",31.08,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-05,RM-010,"Fresh Whole Egg Whites",24.72,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-05,RM-011,"Fresh Whole Eggs",55.85,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-05,RM-012,"All-Vegetable Shortening",38.09,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-05,RM-013,"Baking Shortening",41.65,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-05,RM-014,"Salted Creamery Butter",35.13,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-05,RM-015,"Seedless Raisins",9.96,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-05,RM-016,"Vanilla Extract",4.51,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-05,RM-017,"All-Purpose Wheat Flour",83.86,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-05,RM-018,"Cornstarch",21.02,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-05,RM-019,"Glutinous Rice (Malagkit for Pinipig)",54.86,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-05,RM-020,"Hard Wheat Bread Flour",109.76,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-05,RM-021,"Purified Water",142.96,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-05,RM-022,"Cleaned Chicken Crop (Butse)",27.19,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-05,RM-023,"Pork Skin with Back Fat",77.21,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-05,RM-024,"Raw Shelled Peanuts",61.76,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-05,RM-025,"Toasted Sesame Seeds",7.44,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-05,RM-026,"Palm Cooking Oil",75.85,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-05,RM-027,"Pure Pork Lard",47.81,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-05,RM-028,"Refined Peanut Oil",21.47,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-05,RM-029,"Fresh Carrots",16.53,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-05,RM-030,"Fresh Cassava Tubers",48.25,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-05,RM-031,"Fresh Garlic",18.11,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-05,RM-032,"Fresh Ginger",11.09,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-05,RM-033,"Fresh Grated Coconut Meat",34.76,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-05,RM-034,"Fresh Mature Coconut Meat",35.25,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-05,RM-035,"Fresh Purple Yam Tubers",30.46,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-05,RM-036,"Fresh Sweet Potato",28.79,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-05,RM-037,"Green Raw Papaya",22.64,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-05,RM-038,"Pandan Leaves",3.62,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-05,RM-039,"Red Bell Peppers",10.02,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-05,RM-040,"Red Chili Peppers (Siling Labuyo)",6.25,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-05,RM-041,"Red Onions",20.77,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-05,RM-042,"Unripe Green Saba Bananas",96.01,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-05,RM-043,"Fresh Acetes Shrimp (Alamang)",32.54,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-05,RM-044,"Fresh Bangus (Milkfish) Skin",25.95,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-05,RM-045,"Fresh Chiton Mollusk (Kibit)",60.88,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-05,RM-046,"Fresh Kabasi Fish",30.8,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-05,RM-047,"Fresh Sapsap Fish",25.22,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-05,RM-048,"Cheese Seasoning Powder",8.72,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-05,RM-049,"Coarse Rock Salt",25.66,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-05,RM-050,"Iodized Salt",19.05,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-05,RM-051,"Dried Bay Leaves (Laurel)",2.51,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-05,RM-052,"Dried Red Chili Flakes",5.57,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-05,RM-053,"Garlic Powder",10.32,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-05,RM-054,"Ground Black Pepper",6.61,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-05,RM-055,"White Pepper Powder",4.4,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-05,RM-056,"Whole Black Peppercorns",8.81,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-05,RM-057,"Muscovado Brown Sugar",46.95,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-05,RM-058,"Panutsa Cane Sugar",25.98,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-05,RM-059,"Refined White Sugar",74.64,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-06,RM-001,"Food Grade Sunset Yellow / Orange Dye",19.06,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-06,RM-002,"Baking Powder",19.24,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-06,RM-003,"Cream of Tartar",5.84,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-06,RM-004,"Instant Dry Yeast",25.77,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-06,RM-005,"Cane Vinegar",36.65,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-06,RM-006,"Soy Sauce",34.15,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-06,RM-007,"Condensed Milk",39.48,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-06,RM-008,"Evaporated Milk",49.35,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-06,RM-009,"Powdered Milk",35.4,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-06,RM-010,"Fresh Whole Egg Whites",31.09,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-06,RM-011,"Fresh Whole Eggs",71.63,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-06,RM-012,"All-Vegetable Shortening",50.06,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-06,RM-013,"Baking Shortening",44.97,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-06,RM-014,"Salted Creamery Butter",46.88,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-06,RM-015,"Seedless Raisins",13.38,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-06,RM-016,"Vanilla Extract",5.58,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-06,RM-017,"All-Purpose Wheat Flour",98.99,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-06,RM-018,"Cornstarch",28.02,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-06,RM-019,"Glutinous Rice (Malagkit for Pinipig)",67.33,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-06,RM-020,"Hard Wheat Bread Flour",141.47,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-06,RM-021,"Purified Water",177.03,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-06,RM-022,"Cleaned Chicken Crop (Butse)",34.96,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-06,RM-023,"Pork Skin with Back Fat",106.86,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-06,RM-024,"Raw Shelled Peanuts",85.44,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-06,RM-025,"Toasted Sesame Seeds",8.88,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-06,RM-026,"Palm Cooking Oil",93.47,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-06,RM-027,"Pure Pork Lard",56.49,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-06,RM-028,"Refined Peanut Oil",26.39,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-06,RM-029,"Fresh Carrots",19.38,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-06,RM-030,"Fresh Cassava Tubers",56.19,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-06,RM-031,"Fresh Garlic",22.48,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-06,RM-032,"Fresh Ginger",12.04,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-06,RM-033,"Fresh Grated Coconut Meat",49.16,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-06,RM-034,"Fresh Mature Coconut Meat",49.5,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-06,RM-035,"Fresh Purple Yam Tubers",32.75,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-06,RM-036,"Fresh Sweet Potato",30.99,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-06,RM-037,"Green Raw Papaya",27.18,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-06,RM-038,"Pandan Leaves",4.98,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-06,RM-039,"Red Bell Peppers",12,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-06,RM-040,"Red Chili Peppers (Siling Labuyo)",6.92,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-06,RM-041,"Red Onions",27.06,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-06,RM-042,"Unripe Green Saba Bananas",110.03,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-06,RM-043,"Fresh Acetes Shrimp (Alamang)",39.25,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-06,RM-044,"Fresh Bangus (Milkfish) Skin",32.88,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-06,RM-045,"Fresh Chiton Mollusk (Kibit)",82.61,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-06,RM-046,"Fresh Kabasi Fish",36.03,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-06,RM-047,"Fresh Sapsap Fish",31.14,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-06,RM-048,"Cheese Seasoning Powder",10.46,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-06,RM-049,"Coarse Rock Salt",32.96,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-06,RM-050,"Iodized Salt",21.2,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-06,RM-051,"Dried Bay Leaves (Laurel)",3.28,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-06,RM-052,"Dried Red Chili Flakes",7.55,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-06,RM-053,"Garlic Powder",12.16,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-06,RM-054,"Ground Black Pepper",6.99,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-06,RM-055,"White Pepper Powder",5.66,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-06,RM-056,"Whole Black Peppercorns",10.31,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-06,RM-057,"Muscovado Brown Sugar",55.3,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-06,RM-058,"Panutsa Cane Sugar",33.18,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-06,RM-059,"Refined White Sugar",88.7,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-07,RM-001,"Food Grade Sunset Yellow / Orange Dye",20.7,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-07,RM-002,"Baking Powder",22.36,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-07,RM-003,"Cream of Tartar",5.75,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-07,RM-004,"Instant Dry Yeast",29.32,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-07,RM-005,"Cane Vinegar",34.33,L,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-07,RM-006,"Soy Sauce",32.5,L,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-07,RM-007,"Condensed Milk",49.58,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-07,RM-008,"Evaporated Milk",52.81,L,"Commercial Food Processing","Ube Halaya Processing"
2026-03-07,RM-009,"Powdered Milk",37.8,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-07,RM-010,"Fresh Whole Egg Whites",34.75,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-07,RM-011,"Fresh Whole Eggs",77.76,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-07,RM-012,"All-Vegetable Shortening",56.06,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-07,RM-013,"Baking Shortening",46.89,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-07,RM-014,"Salted Creamery Butter",56.08,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-07,RM-015,"Seedless Raisins",15.96,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-07,RM-016,"Vanilla Extract",5.52,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-07,RM-017,"All-Purpose Wheat Flour",108.47,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-07,RM-018,"Cornstarch",29.27,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-07,RM-019,"Glutinous Rice (Malagkit for Pinipig)",75.24,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-07,RM-020,"Hard Wheat Bread Flour",151.46,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-07,RM-021,"Purified Water",183.64,L,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-07,RM-022,"Cleaned Chicken Crop (Butse)",43.76,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-07,RM-023,"Pork Skin with Back Fat",105.25,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-07,RM-024,"Raw Shelled Peanuts",74.33,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-07,RM-025,"Toasted Sesame Seeds",10.3,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-07,RM-026,"Palm Cooking Oil",100.25,L,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-07,RM-027,"Pure Pork Lard",57.72,L,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-07,RM-028,"Refined Peanut Oil",27.15,L,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-07,RM-029,"Fresh Carrots",24.6,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-07,RM-030,"Fresh Cassava Tubers",67.14,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-07,RM-031,"Fresh Garlic",23.72,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-07,RM-032,"Fresh Ginger",14.46,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-07,RM-033,"Fresh Grated Coconut Meat",50.37,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-07,RM-034,"Fresh Mature Coconut Meat",50.47,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-07,RM-035,"Fresh Purple Yam Tubers",31.59,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-07,RM-036,"Fresh Sweet Potato",35.53,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-07,RM-037,"Green Raw Papaya",31.32,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-07,RM-038,"Pandan Leaves",5.12,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-07,RM-039,"Red Bell Peppers",12.24,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-07,RM-040,"Red Chili Peppers (Siling Labuyo)",7.65,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-07,RM-041,"Red Onions",31.49,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-07,RM-042,"Unripe Green Saba Bananas",126.9,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-07,RM-043,"Fresh Acetes Shrimp (Alamang)",41.68,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-07,RM-044,"Fresh Bangus (Milkfish) Skin",41.21,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-07,RM-045,"Fresh Chiton Mollusk (Kibit)",80.73,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-07,RM-046,"Fresh Kabasi Fish",32.87,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-07,RM-047,"Fresh Sapsap Fish",35.66,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-07,RM-048,"Cheese Seasoning Powder",11.92,kg,"Commercial Food Processing","Traditional Candied Delicacies"
2026-03-07,RM-049,"Coarse Rock Salt",35.28,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-07,RM-050,"Iodized Salt",22.04,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-07,RM-051,"Dried Bay Leaves (Laurel)",3.53,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-07,RM-052,"Dried Red Chili Flakes",8.23,kg,"Commercial Food Processing","Salted Banana Chips Processing"
2026-03-07,RM-053,"Garlic Powder",12.49,kg,"Commercial Food Processing","Creamy Peanut Butter Grinding"
2026-03-07,RM-054,"Ground Black Pepper",7.5,kg,"Commercial Food Processing","Crunchy Peanut Butter Processing"
2026-03-07,RM-055,"White Pepper Powder",6.64,kg,"Commercial Food Processing","Biscocho Toasting & Coating"
2026-03-07,RM-056,"Whole Black Peppercorns",11.01,kg,"Commercial Food Processing","Ube Halaya Processing"
2026-03-07,RM-057,"Muscovado Brown Sugar",54.69,kg,"Commercial Food Processing","Sweet Cassava Chips Production"
2026-03-07,RM-058,"Panutsa Cane Sugar",36.38,kg,"Commercial Food Processing","Fish Chicharon Batch"
2026-03-07,RM-059,"Refined White Sugar",108.2,kg,"Commercial Food Processing","Spiced Vinegar Blending"
2026-03-08,RM-001,"Food Grade Sunset Yellow / Orange Dye",9.24,kg,"Commercial Food Processing","Kibets (Crispy Chiton Batch)"
2026-03-08,RM-002,"Baking Powder",9.56,kg,"Commercial Food Processing","Binayong Hipon Preparation"
2026-03-08,RM-003,"Cream of Tartar",3.12,kg,"Commercial Food Processing","Crispy Bucheron Frying Batch"
2026-03-08,RM-004,"Instant Dry Yeast",15.14,kg,"Commercial Food Processing","Salted Banana Chips Processing"
