usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-07-02,"Instant Dry Yeast",1.88,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-02,"Iodized Salt",2.38,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-02,"Pure Vanilla Extract",0.61,L,"Baking Production Batch","Ensaymada Especial"
2026-07-02,"Cocoa Powder",3.11,kg,"Baking Production Batch","Butter Croissants"
2026-07-03,"Bread Flour",26.68,kg,"Baking Production Batch","French Baguette"
2026-07-03,"All-Purpose Flour",20.94,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-03,"Refined White Sugar",14.91,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-03,"Salted Butter",10.21,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-03,"Fresh Eggs",47.58,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-03,"Whole Milk",7.64,L,"Baking Production Batch","Classic Pandesal"
2026-07-03,"Instant Dry Yeast",1.78,kg,"Baking Production Batch","Brioche Buns"
2026-07-03,"Iodized Salt",1.96,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-03,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","Brioche Buns"
2026-07-03,"Cocoa Powder",3.52,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-04,"Bread Flour",43.55,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-04,"All-Purpose Flour",27.44,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-04,"Refined White Sugar",25.46,kg,"Baking Production Batch","Butter Croissants"
2026-07-04,"Salted Butter",14.38,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-04,"Fresh Eggs",66.78,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-04,"Whole Milk",11.97,L,"Baking Production Batch","French Baguette"
2026-07-04,"Instant Dry Yeast",2.37,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-04,"Iodized Salt",3.17,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-04,"Pure Vanilla Extract",0.81,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-04,"Cocoa Powder",4.39,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-05,"Bread Flour",36.78,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-05,"All-Purpose Flour",34.26,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-05,"Refined White Sugar",24.05,kg,"Baking Production Batch","Butter Croissants"
2026-07-05,"Salted Butter",13.89,kg,"Baking Production Batch","Classic Pandesal"
2026-07-05,"Fresh Eggs",57.64,pcs,"Baking Production Batch","Brioche Buns"
2026-07-05,"Whole Milk",11.01,L,"Baking Production Batch","French Baguette"
2026-07-05,"Instant Dry Yeast",2.41,kg,"Baking Production Batch","Classic Pandesal"
2026-07-05,"Iodized Salt",3.06,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-05,"Pure Vanilla Extract",0.9,L,"Baking Production Batch","Ensaymada Especial"
2026-07-05,"Cocoa Powder",4.57,kg,"Baking Production Batch","French Baguette"
2026-07-06,"Bread Flour",25.79,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-06,"All-Purpose Flour",23.19,kg,"Baking Production Batch","Brioche Buns"
2026-07-06,"Refined White Sugar",17.73,kg,"Baking Production Batch","Classic Pandesal"
2026-07-06,"Salted Butter",11.26,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-06,"Fresh Eggs",46.48,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-06,"Whole Milk",8.18,L,"Baking Production Batch","Ensaymada Especial"
2026-07-06,"Instant Dry Yeast",1.79,kg,"Baking Production Batch","Butter Croissants"
2026-07-06,"Iodized Salt",1.97,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-06,"Pure Vanilla Extract",0.61,L,"Baking Production Batch","Butter Croissants"
2026-07-06,"Cocoa Powder",3.9,kg,"Baking Production Batch","Brioche Buns"
2026-07-07,"Bread Flour",30.23,kg,"Baking Production Batch","Brioche Buns"
2026-07-07,"All-Purpose Flour",21.25,kg,"Baking Production Batch","French Baguette"
2026-07-07,"Refined White Sugar",18.19,kg,"Baking Production Batch","French Baguette"
2026-07-07,"Salted Butter",11.15,kg,"Baking Production Batch","French Baguette"
2026-07-07,"Fresh Eggs",49.62,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-07,"Whole Milk",8.83,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-07,"Instant Dry Yeast",2,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-07,"Iodized Salt",2.32,kg,"Baking Production Batch","Butter Croissants"
2026-07-07,"Pure Vanilla Extract",0.58,L,"Baking Production Batch","French Baguette"
2026-07-07,"Cocoa Powder",3.85,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-08,"Bread Flour",29.19,kg,"Baking Production Batch","French Baguette"
2026-07-08,"All-Purpose Flour",23.95,kg,"Baking Production Batch","French Baguette"
2026-07-08,"Refined White Sugar",16.44,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-08,"Salted Butter",9.75,kg,"Baking Production Batch","Butter Croissants"
2026-07-08,"Fresh Eggs",46.96,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-08,"Whole Milk",7.56,L,"Baking Production Batch","Ensaymada Especial"
2026-07-08,"Instant Dry Yeast",1.77,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-08,"Iodized Salt",2.18,kg,"Baking Production Batch","Classic Pandesal"
2026-07-08,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","Classic Pandesal"
2026-07-08,"Cocoa Powder",3.86,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-09,"Bread Flour",28.41,kg,"Baking Production Batch","Butter Croissants"
2026-07-09,"All-Purpose Flour",24.84,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-09,"Refined White Sugar",16.31,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-09,"Salted Butter",10.02,kg,"Baking Production Batch","Brioche Buns"
2026-07-09,"Fresh Eggs",42.93,pcs,"Baking Production Batch","French Baguette"
2026-07-09,"Whole Milk",9.37,L,"Baking Production Batch","Ensaymada Especial"
2026-07-09,"Instant Dry Yeast",1.72,kg,"Baking Production Batch","French Baguette"
2026-07-09,"Iodized Salt",2.11,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-09,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-09,"Cocoa Powder",3.34,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-10,"Bread Flour",32.02,kg,"Baking Production Batch","Classic Pandesal"
2026-07-10,"All-Purpose Flour",21.8,kg,"Baking Production Batch","French Baguette"
2026-07-10,"Refined White Sugar",17.36,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-10,"Salted Butter",10.52,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-10,"Fresh Eggs",40.97,pcs,"Baking Production Batch","Brioche Buns"
2026-07-10,"Whole Milk",8.8,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-10,"Instant Dry Yeast",1.73,kg,"Baking Production Batch","Classic Pandesal"
2026-07-10,"Iodized Salt",2.48,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-10,"Pure Vanilla Extract",0.58,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-10,"Cocoa Powder",3.18,kg,"Baking Production Batch","Butter Croissants"
2026-07-11,"Bread Flour",42.03,kg,"Baking Production Batch","Classic Pandesal"
2026-07-11,"All-Purpose Flour",31.76,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-11,"Refined White Sugar",21.2,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-11,"Salted Butter",14.24,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-11,"Fresh Eggs",59.02,pcs,"Baking Production Batch","Butter Croissants"
2026-07-11,"Whole Milk",12.98,L,"Baking Production Batch","Classic Pandesal"
2026-07-11,"Instant Dry Yeast",2.39,kg,"Baking Production Batch","Classic Pandesal"
2026-07-11,"Iodized Salt",2.89,kg,"Baking Production Batch","French Baguette"
2026-07-11,"Pure Vanilla Extract",0.89,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-11,"Cocoa Powder",5.52,kg,"Baking Production Batch","Classic Pandesal"
2026-07-12,"Bread Flour",39.94,kg,"Baking Production Batch","Classic Pandesal"
2026-07-12,"All-Purpose Flour",27.25,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-12,"Refined White Sugar",22.69,kg,"Baking Production Batch","French Baguette"
2026-07-12,"Salted Butter",15.47,kg,"Baking Production Batch","Brioche Buns"
2026-07-12,"Fresh Eggs",66.98,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-12,"Whole Milk",13.12,L,"Baking Production Batch","Brioche Buns"
2026-07-12,"Instant Dry Yeast",2.51,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-12,"Iodized Salt",2.78,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-12,"Pure Vanilla Extract",0.78,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-12,"Cocoa Powder",4.94,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-13,"Bread Flour",27.71,kg,"Baking Production Batch","Brioche Buns"
2026-07-13,"All-Purpose Flour",22.4,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-13,"Refined White Sugar",17.71,kg,"Baking Production Batch","French Baguette"
2026-07-13,"Salted Butter",11.22,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-13,"Fresh Eggs",47.84,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-13,"Whole Milk",9.27,L,"Baking Production Batch","Brioche Buns"
2026-07-13,"Instant Dry Yeast",1.96,kg,"Baking Production Batch","Classic Pandesal"
2026-07-13,"Iodized Salt",2.39,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-13,"Pure Vanilla Extract",0.56,L,"Baking Production Batch","Brioche Buns"
2026-07-13,"Cocoa Powder",3.85,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-14,"Bread Flour",27.37,kg,"Baking Production Batch","Brioche Buns"
2026-07-14,"All-Purpose Flour",21.45,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-14,"Refined White Sugar",16.28,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-14,"Salted Butter",9.23,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-14,"Fresh Eggs",39.93,pcs,"Baking Production Batch","Brioche Buns"
2026-07-14,"Whole Milk",8.69,L,"Baking Production Batch","Brioche Buns"
2026-07-14,"Instant Dry Yeast",1.71,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-14,"Iodized Salt",2.46,kg,"Baking Production Batch","French Baguette"
2026-07-14,"Pure Vanilla Extract",0.57,L,"Baking Production Batch","Brioche Buns"
2026-07-14,"Cocoa Powder",3.51,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-15,"Bread Flour",32.14,kg,"Baking Production Batch","Brioche Buns"
2026-07-15,"All-Purpose Flour",23.05,kg,"Baking Production Batch","Butter Croissants"
2026-07-15,"Refined White Sugar",15.61,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-15,"Salted Butter",11.15,kg,"Baking Production Batch","Classic Pandesal"
2026-07-15,"Fresh Eggs",44.21,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-15,"Whole Milk",8.58,L,"Baking Production Batch","French Baguette"
2026-07-15,"Instant Dry Yeast",1.68,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-15,"Iodized Salt",2.23,kg,"Baking Production Batch","Brioche Buns"
2026-07-15,"Pure Vanilla Extract",0.56,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-15,"Cocoa Powder",3.85,kg,"Baking Production Batch","Butter Croissants"
2026-07-16,"Bread Flour",30.16,kg,"Baking Production Batch","Brioche Buns"
2026-07-16,"All-Purpose Flour",21.03,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-16,"Refined White Sugar",17.74,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-16,"Salted Butter",9.08,kg,"Baking Production Batch","Classic Pandesal"
2026-07-16,"Fresh Eggs",49.58,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-16,"Whole Milk",8.6,L,"Baking Production Batch","Classic Pandesal"
2026-07-16,"Instant Dry Yeast",1.66,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-16,"Iodized Salt",2.33,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-16,"Pure Vanilla Extract",0.6,L,"Baking Production Batch","Brioche Buns"
2026-07-16,"Cocoa Powder",3.49,kg,"Baking Production Batch","Butter Croissants"
2026-07-17,"Bread Flour",28.66,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-17,"All-Purpose Flour",20.87,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-17,"Refined White Sugar",15.4,kg,"Baking Production Batch","Classic Pandesal"
2026-07-17,"Salted Butter",10.9,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-17,"Fresh Eggs",50.29,pcs,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-17,"Whole Milk",9,L,"Baking Production Batch","Butter Croissants"
2026-07-17,"Instant Dry Yeast",1.94,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-17,"Iodized Salt",2.45,kg,"Baking Production Batch","Butter Croissants"
2026-07-17,"Pure Vanilla Extract",0.53,L,"Baking Production Batch","Brioche Buns"
2026-07-17,"Cocoa Powder",3.86,kg,"Baking Production Batch","French Baguette"
2026-07-18,"Bread Flour",41.9,kg,"Baking Production Batch","French Baguette"
2026-07-18,"All-Purpose Flour",30.68,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-18,"Refined White Sugar",24.07,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-18,"Salted Butter",12.65,kg,"Baking Production Batch","Classic Pandesal"
2026-07-18,"Fresh Eggs",70.6,pcs,"Baking Production Batch","Classic Pandesal"
2026-07-18,"Whole Milk",12.63,L,"Baking Production Batch","Brioche Buns"
2026-07-18,"Instant Dry Yeast",2.47,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-18,"Iodized Salt",3.26,kg,"Baking Production Batch","French Baguette"
2026-07-18,"Pure Vanilla Extract",0.76,L,"Baking Production Batch","Butter Croissants"
2026-07-18,"Cocoa Powder",5.43,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-19,"Bread Flour",43.74,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-19,"All-Purpose Flour",34.36,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-19,"Refined White Sugar",21.21,kg,"Baking Production Batch","Brioche Buns"
2026-07-19,"Salted Butter",15.63,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-19,"Fresh Eggs",55.63,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-19,"Whole Milk",11.29,L,"Baking Production Batch","Butter Croissants"
2026-07-19,"Instant Dry Yeast",2.79,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-19,"Iodized Salt",2.72,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-19,"Pure Vanilla Extract",0.92,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-19,"Cocoa Powder",5.19,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-20,"Bread Flour",28.08,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-20,"All-Purpose Flour",21.68,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-20,"Refined White Sugar",17.39,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-20,"Salted Butter",9.99,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-20,"Fresh Eggs",43.16,pcs,"Baking Production Batch","Brioche Buns"
2026-07-20,"Whole Milk",7.75,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-20,"Instant Dry Yeast",1.69,kg,"Baking Production Batch","Butter Croissants"
2026-07-20,"Iodized Salt",2.41,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-20,"Pure Vanilla Extract",0.61,L,"Baking Production Batch","Classic Pandesal"
2026-07-20,"Cocoa Powder",3.59,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-21,"Bread Flour",29.54,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-21,"All-Purpose Flour",20.98,kg,"Baking Production Batch","Brioche Buns"
2026-07-21,"Refined White Sugar",14.63,kg,"Baking Production Batch","Butter Croissants"
2026-07-21,"Salted Butter",9.98,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-21,"Fresh Eggs",50.23,pcs,"Baking Production Batch","Butter Croissants"
2026-07-21,"Whole Milk",8.02,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-21,"Instant Dry Yeast",1.64,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-21,"Iodized Salt",2.17,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-21,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-21,"Cocoa Powder",3.31,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-22,"Bread Flour",26.62,kg,"Baking Production Batch","Classic Pandesal"
2026-07-22,"All-Purpose Flour",20.89,kg,"Baking Production Batch","Classic Pandesal"
2026-07-22,"Refined White Sugar",16.88,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-22,"Salted Butter",11.01,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-22,"Fresh Eggs",43.84,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-22,"Whole Milk",8.49,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-22,"Instant Dry Yeast",1.99,kg,"Baking Production Batch","Brioche Buns"
2026-07-22,"Iodized Salt",2.22,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-22,"Pure Vanilla Extract",0.62,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-22,"Cocoa Powder",3.57,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-23,"Bread Flour",26.53,kg,"Baking Production Batch","French Baguette"
2026-07-23,"All-Purpose Flour",22.85,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-23,"Refined White Sugar",15.99,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-23,"Salted Butter",9.44,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-23,"Fresh Eggs",43.94,pcs,"Baking Production Batch","Brioche Buns"
2026-07-23,"Whole Milk",7.81,L,"Baking Production Batch","Brioche Buns"
2026-07-23,"Instant Dry Yeast",1.8,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-23,"Iodized Salt",2,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-23,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","Ensaymada Especial"
2026-07-23,"Cocoa Powder",3.11,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-24,"Bread Flour",28.06,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-24,"All-Purpose Flour",19.39,kg,"Baking Production Batch","Classic Pandesal"
2026-07-24,"Refined White Sugar",14.59,kg,"Baking Production Batch","Brioche Buns"
2026-07-24,"Salted Butter",10.04,kg,"Baking Production Batch","Classic Pandesal"
2026-07-24,"Fresh Eggs",44.41,pcs,"Baking Production Batch","Classic Pandesal"
2026-07-24,"Whole Milk",9.16,L,"Baking Production Batch","Butter Croissants"
2026-07-24,"Instant Dry Yeast",1.96,kg,"Baking Production Batch","Classic Pandesal"
2026-07-24,"Iodized Salt",2.48,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-24,"Pure Vanilla Extract",0.65,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-24,"Cocoa Powder",3.87,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-25,"Bread Flour",36.48,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-25,"All-Purpose Flour",31.53,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-25,"Refined White Sugar",21.15,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-25,"Salted Butter",15.38,kg,"Baking Production Batch","French Baguette"
2026-07-25,"Fresh Eggs",70.12,pcs,"Baking Production Batch","Ensaymada Especial"
2026-07-25,"Whole Milk",12.18,L,"Baking Production Batch","Brioche Buns"
2026-07-25,"Instant Dry Yeast",2.76,kg,"Baking Production Batch","French Baguette"
2026-07-25,"Iodized Salt",3.47,kg,"Baking Production Batch","French Baguette"
2026-07-25,"Pure Vanilla Extract",0.95,L,"Baking Production Batch","Brioche Buns"
2026-07-25,"Cocoa Powder",5.35,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-26,"Bread Flour",44.29,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-26,"All-Purpose Flour",29.15,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-26,"Refined White Sugar",23.58,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-26,"Salted Butter",15.38,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-26,"Fresh Eggs",57.32,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-26,"Whole Milk",12.13,L,"Baking Production Batch","Butter Croissants"
2026-07-26,"Instant Dry Yeast",2.82,kg,"Baking Production Batch","French Baguette"
2026-07-26,"Iodized Salt",2.76,kg,"Baking Production Batch","French Baguette"
2026-07-26,"Pure Vanilla Extract",0.91,L,"Baking Production Batch","Butter Croissants"
2026-07-26,"Cocoa Powder",5.29,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-27,"Bread Flour",29.77,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-27,"All-Purpose Flour",20.64,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-27,"Refined White Sugar",14.74,kg,"Baking Production Batch","Brioche Buns"
2026-07-27,"Salted Butter",10.64,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-27,"Fresh Eggs",50.1,pcs,"Baking Production Batch","Ensaymada Especial"
2026-07-27,"Whole Milk",8.11,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-27,"Instant Dry Yeast",1.85,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-27,"Iodized Salt",2.27,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-27,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","French Baguette"
2026-07-27,"Cocoa Powder",3.75,kg,"Baking Production Batch","Classic Pandesal"
2026-07-28,"Bread Flour",30.65,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-28,"All-Purpose Flour",20.18,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-28,"Refined White Sugar",17.72,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-28,"Salted Butter",10.37,kg,"Baking Production Batch","Brioche Buns"
2026-07-28,"Fresh Eggs",45.31,pcs,"Baking Production Batch","French Baguette"
2026-07-28,"Whole Milk",7.88,L,"Baking Production Batch","Ensaymada Especial"
2026-07-28,"Instant Dry Yeast",1.99,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-28,"Iodized Salt",2.3,kg,"Baking Production Batch","Brioche Buns"
2026-07-28,"Pure Vanilla Extract",0.64,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-28,"Cocoa Powder",3.91,kg,"Baking Production Batch","Classic Pandesal"
2026-07-29,"Bread Flour",31.1,kg,"Baking Production Batch","Brioche Buns"
2026-07-29,"All-Purpose Flour",19.93,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-29,"Refined White Sugar",16.11,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-29,"Salted Butter",10.25,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-29,"Fresh Eggs",43.11,pcs,"Baking Production Batch","Classic Pandesal"
2026-07-29,"Whole Milk",8.88,L,"Baking Production Batch","Classic Pandesal"
2026-07-29,"Instant Dry Yeast",1.81,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-29,"Iodized Salt",2.15,kg,"Baking Production Batch","Classic Pandesal"
2026-07-29,"Pure Vanilla Extract",0.67,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-29,"Cocoa Powder",3.23,kg,"Baking Production Batch","Classic Pandesal"
2026-07-30,"Bread Flour",27.91,kg,"Baking Production Batch","Classic Pandesal"
2026-07-30,"All-Purpose Flour",21.57,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-30,"Refined White Sugar",17.48,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-30,"Salted Butter",9.85,kg,"Baking Production Batch","Brioche Buns"
2026-07-30,"Fresh Eggs",41.42,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-30,"Whole Milk",8.91,L,"Baking Production Batch","Brioche Buns"
2026-07-30,"Instant Dry Yeast",1.81,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-30,"Iodized Salt",2.33,kg,"Baking Production Batch","Brioche Buns"
2026-07-30,"Pure Vanilla Extract",0.58,L,"Baking Production Batch","Classic Pandesal"
2026-07-30,"Cocoa Powder",3.31,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-31,"Bread Flour",26.18,kg,"Baking Production Batch","French Baguette"
2026-07-31,"All-Purpose Flour",19.58,kg,"Baking Production Batch","Butter Croissants"
2026-07-31,"Refined White Sugar",16.23,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-31,"Salted Butter",9.13,kg,"Baking Production Batch","Chocolate Chip Cookies"
2026-07-31,"Fresh Eggs",42.91,pcs,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-31,"Whole Milk",8.33,L,"Baking Production Batch","Chocolate Chiffon Cake"
2026-07-31,"Instant Dry Yeast",1.93,kg,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-31,"Iodized Salt",2.03,kg,"Baking Production Batch","Ensaymada Especial"
2026-07-31,"Pure Vanilla Extract",0.59,L,"Baking Production Batch","Artisan Sourdough Loaf"
2026-07-31,"Cocoa Powder",3.26,kg,"Baking Production Batch","French Baguette"
2026-08-01,"Bread Flour",44.36,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-01,"All-Purpose Flour",30.07,kg,"Baking Production Batch","Brioche Buns"
2026-08-01,"Refined White Sugar",21.91,kg,"Baking Production Batch","Butter Croissants"
2026-08-01,"Salted Butter",13.95,kg,"Baking Production Batch","Ensaymada Especial"
2026-08-01,"Fresh Eggs",67.68,pcs,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-01,"Whole Milk",12.95,L,"Baking Production Batch","Chocolate Chip Cookies"
2026-08-01,"Instant Dry Yeast",2.54,kg,"Baking Production Batch","French Baguette"
2026-08-01,"Iodized Salt",2.73,kg,"Baking Production Batch","Classic Pandesal"
2026-08-01,"Pure Vanilla Extract",0.94,L,"Baking Production Batch","Ensaymada Especial"
2026-08-01,"Cocoa Powder",5.53,kg,"Baking Production Batch","Butter Croissants"
2026-08-02,"Bread Flour",41.17,kg,"Baking Production Batch","French Baguette"
2026-08-02,"All-Purpose Flour",34.62,kg,"Baking Production Batch","French Baguette"
2026-08-02,"Refined White Sugar",23.54,kg,"Baking Production Batch","Chocolate Chiffon Cake"
2026-08-02,"Salted Butter",15,kg,"Baking Production Batch","Classic Pandesal"
