usage_date,raw_material_name,consumed_quantity,unit,activity_type,finished_product_name
2026-03-13,"Onion",279.37,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-13,"Oyster Sauce",98.56,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-13,"Peanuts",2158.71,g,"Production Batch Processing","Biscocho Chips"
2026-03-13,"Pork",927.66,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-13,"Pork Skin",1876.77,g,"Production Batch Processing","Binayong Hipon"
2026-03-13,"Raw Bananas",2655.44,g,"Production Batch Processing","Crispy Bucheron"
2026-03-13,"Salt",178.09,g,"Production Batch Processing","Salted Banana Chips"
2026-03-13,"Sea Salt",89.78,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-13,"Sesame Oil",71.96,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-13,"Small Shrimp",2222.2,g,"Production Batch Processing","Biscocho Chips"
2026-03-13,"Soy Sauce",177.47,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-13,"Spring Onion",120.35,g,"Production Batch Processing","Binayong Hipon"
2026-03-13,"Sugar",435.99,g,"Production Batch Processing","Crispy Bucheron"
2026-03-13,"Turmeric Powder",61.07,g,"Production Batch Processing","Salted Banana Chips"
2026-03-13,"Water",32.05,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-14,"Bell Pepper",153.75,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-14,"Butter/Margarine",601.22,g,"Production Batch Processing","Binayong Hipon"
2026-03-14,"Cabbage",425.47,g,"Production Batch Processing","Crispy Bucheron"
2026-03-14,"Carrots",286.82,g,"Production Batch Processing","Salted Banana Chips"
2026-03-14,"Chicken",1171.23,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-14,"Chiton",1984.16,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-14,"Cooking Oil",16.08,L,"Production Batch Processing","Biscocho Chips"
2026-03-14,"Garlic",253.88,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-14,"Ground Pepper",58.85,g,"Production Batch Processing","Binayong Hipon"
2026-03-14,"Honey",492.53,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-14,"Loaf Bread",7.4,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-14,"Onion",348.17,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-14,"Oyster Sauce",136.1,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-14,"Peanuts",2554.41,g,"Production Batch Processing","Biscocho Chips"
2026-03-14,"Pork",1249.26,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-14,"Pork Skin",2524.83,g,"Production Batch Processing","Binayong Hipon"
2026-03-14,"Raw Bananas",3609.07,g,"Production Batch Processing","Crispy Bucheron"
2026-03-14,"Salt",238.39,g,"Production Batch Processing","Salted Banana Chips"
2026-03-14,"Sea Salt",132.59,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-14,"Sesame Oil",87.99,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-14,"Small Shrimp",3357.63,g,"Production Batch Processing","Biscocho Chips"
2026-03-14,"Soy Sauce",239.82,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-14,"Spring Onion",135.34,g,"Production Batch Processing","Binayong Hipon"
2026-03-14,"Sugar",510.1,g,"Production Batch Processing","Crispy Bucheron"
2026-03-14,"Turmeric Powder",82.05,g,"Production Batch Processing","Salted Banana Chips"
2026-03-14,"Water",44.4,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-15,"Bell Pepper",152.78,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-15,"Butter/Margarine",671.71,g,"Production Batch Processing","Binayong Hipon"
2026-03-15,"Cabbage",400.68,g,"Production Batch Processing","Crispy Bucheron"
2026-03-15,"Carrots",281.19,g,"Production Batch Processing","Salted Banana Chips"
2026-03-15,"Chicken",1435.22,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-15,"Chiton",2336.55,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-15,"Cooking Oil",16.66,L,"Production Batch Processing","Biscocho Chips"
2026-03-15,"Garlic",268.73,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-15,"Ground Pepper",55.1,g,"Production Batch Processing","Binayong Hipon"
2026-03-15,"Honey",514.45,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-15,"Loaf Bread",8.33,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-15,"Onion",343.56,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-15,"Oyster Sauce",162.45,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-15,"Peanuts",2680.13,g,"Production Batch Processing","Biscocho Chips"
2026-03-15,"Pork",1119.92,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-15,"Pork Skin",2431.87,g,"Production Batch Processing","Binayong Hipon"
2026-03-15,"Raw Bananas",3427.11,g,"Production Batch Processing","Crispy Bucheron"
2026-03-15,"Salt",274.16,g,"Production Batch Processing","Salted Banana Chips"
2026-03-15,"Sea Salt",121.09,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-15,"Sesame Oil",83.12,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-15,"Small Shrimp",3531.73,g,"Production Batch Processing","Biscocho Chips"
2026-03-15,"Soy Sauce",200.07,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-15,"Spring Onion",156.45,g,"Production Batch Processing","Binayong Hipon"
2026-03-15,"Sugar",632.81,g,"Production Batch Processing","Crispy Bucheron"
2026-03-15,"Turmeric Powder",82.3,g,"Production Batch Processing","Salted Banana Chips"
2026-03-15,"Water",48.34,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-16,"Bell Pepper",123.49,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-16,"Butter/Margarine",407.39,g,"Production Batch Processing","Binayong Hipon"
2026-03-16,"Cabbage",288.93,g,"Production Batch Processing","Crispy Bucheron"
2026-03-16,"Carrots",220.26,g,"Production Batch Processing","Salted Banana Chips"
2026-03-16,"Chicken",1027.74,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-16,"Chiton",1716.64,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-16,"Cooking Oil",13.04,L,"Production Batch Processing","Biscocho Chips"
2026-03-16,"Garlic",179.97,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-16,"Ground Pepper",47.71,g,"Production Batch Processing","Binayong Hipon"
2026-03-16,"Honey",386.58,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-16,"Loaf Bread",6.27,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-16,"Onion",290.66,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-16,"Oyster Sauce",106.7,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-16,"Peanuts",2036.13,g,"Production Batch Processing","Biscocho Chips"
2026-03-16,"Pork",873.35,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-16,"Pork Skin",1971.95,g,"Production Batch Processing","Binayong Hipon"
2026-03-16,"Raw Bananas",2477.01,g,"Production Batch Processing","Crispy Bucheron"
2026-03-16,"Salt",176.39,g,"Production Batch Processing","Salted Banana Chips"
2026-03-16,"Sea Salt",85.19,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-16,"Sesame Oil",64.89,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-16,"Small Shrimp",2414.01,g,"Production Batch Processing","Biscocho Chips"
2026-03-16,"Soy Sauce",163.05,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-16,"Spring Onion",112.55,g,"Production Batch Processing","Binayong Hipon"
2026-03-16,"Sugar",408.9,g,"Production Batch Processing","Crispy Bucheron"
2026-03-16,"Turmeric Powder",51.1,g,"Production Batch Processing","Salted Banana Chips"
2026-03-16,"Water",33.66,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-17,"Bell Pepper",125.76,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-17,"Butter/Margarine",425.44,g,"Production Batch Processing","Binayong Hipon"
2026-03-17,"Cabbage",311.07,g,"Production Batch Processing","Crispy Bucheron"
2026-03-17,"Carrots",219.48,g,"Production Batch Processing","Salted Banana Chips"
2026-03-17,"Chicken",874.54,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-17,"Chiton",1812.86,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-17,"Cooking Oil",11.46,L,"Production Batch Processing","Biscocho Chips"
2026-03-17,"Garlic",184.36,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-17,"Ground Pepper",42.65,g,"Production Batch Processing","Binayong Hipon"
2026-03-17,"Honey",379.13,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-17,"Loaf Bread",5.86,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-17,"Onion",272.02,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-17,"Oyster Sauce",111.4,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-17,"Peanuts",2202.3,g,"Production Batch Processing","Biscocho Chips"
2026-03-17,"Pork",986.95,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-17,"Pork Skin",1884.94,g,"Production Batch Processing","Binayong Hipon"
2026-03-17,"Raw Bananas",2497.3,g,"Production Batch Processing","Crispy Bucheron"
2026-03-17,"Salt",190.58,g,"Production Batch Processing","Salted Banana Chips"
2026-03-17,"Sea Salt",104.02,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-17,"Sesame Oil",72.77,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-17,"Small Shrimp",2562.6,g,"Production Batch Processing","Biscocho Chips"
2026-03-17,"Soy Sauce",175.89,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-17,"Spring Onion",109.72,g,"Production Batch Processing","Binayong Hipon"
2026-03-17,"Sugar",446.24,g,"Production Batch Processing","Crispy Bucheron"
2026-03-17,"Turmeric Powder",56.44,g,"Production Batch Processing","Salted Banana Chips"
2026-03-17,"Water",39.16,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-18,"Bell Pepper",127.02,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-18,"Butter/Margarine",474.53,g,"Production Batch Processing","Binayong Hipon"
2026-03-18,"Cabbage",295.09,g,"Production Batch Processing","Crispy Bucheron"
2026-03-18,"Carrots",209.13,g,"Production Batch Processing","Salted Banana Chips"
2026-03-18,"Chicken",884.23,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-18,"Chiton",1818.23,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-18,"Cooking Oil",13.71,L,"Production Batch Processing","Biscocho Chips"
2026-03-18,"Garlic",200.53,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-18,"Ground Pepper",50.15,g,"Production Batch Processing","Binayong Hipon"
2026-03-18,"Honey",346.63,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-18,"Loaf Bread",6.51,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-18,"Onion",305.67,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-18,"Oyster Sauce",97.63,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-18,"Peanuts",1908.64,g,"Production Batch Processing","Biscocho Chips"
2026-03-18,"Pork",940.06,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-18,"Pork Skin",1777.26,g,"Production Batch Processing","Binayong Hipon"
2026-03-18,"Raw Bananas",2417.89,g,"Production Batch Processing","Crispy Bucheron"
2026-03-18,"Salt",195.99,g,"Production Batch Processing","Salted Banana Chips"
2026-03-18,"Sea Salt",104.31,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-18,"Sesame Oil",68.53,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-18,"Small Shrimp",2290.41,g,"Production Batch Processing","Biscocho Chips"
2026-03-18,"Soy Sauce",163.1,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-18,"Spring Onion",108.91,g,"Production Batch Processing","Binayong Hipon"
2026-03-18,"Sugar",416.75,g,"Production Batch Processing","Crispy Bucheron"
2026-03-18,"Turmeric Powder",61.26,g,"Production Batch Processing","Salted Banana Chips"
2026-03-18,"Water",35.96,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-19,"Bell Pepper",121.58,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-19,"Butter/Margarine",462.44,g,"Production Batch Processing","Binayong Hipon"
2026-03-19,"Cabbage",318.93,g,"Production Batch Processing","Crispy Bucheron"
2026-03-19,"Carrots",207.05,g,"Production Batch Processing","Salted Banana Chips"
2026-03-19,"Chicken",836.68,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-19,"Chiton",1463.47,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-19,"Cooking Oil",12.18,L,"Production Batch Processing","Biscocho Chips"
2026-03-19,"Garlic",194.29,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-19,"Ground Pepper",40.42,g,"Production Batch Processing","Binayong Hipon"
2026-03-19,"Honey",378.55,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-19,"Loaf Bread",5.58,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-19,"Onion",258.56,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-19,"Oyster Sauce",101.82,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-19,"Peanuts",2331.88,g,"Production Batch Processing","Biscocho Chips"
2026-03-19,"Pork",1002.36,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-19,"Pork Skin",1971.52,g,"Production Batch Processing","Binayong Hipon"
2026-03-19,"Raw Bananas",2703.24,g,"Production Batch Processing","Crispy Bucheron"
2026-03-19,"Salt",203.25,g,"Production Batch Processing","Salted Banana Chips"
2026-03-19,"Sea Salt",93.62,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-19,"Sesame Oil",61.83,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-19,"Small Shrimp",2372.92,g,"Production Batch Processing","Biscocho Chips"
2026-03-19,"Soy Sauce",166.66,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-19,"Spring Onion",111.22,g,"Production Batch Processing","Binayong Hipon"
2026-03-19,"Sugar",449.54,g,"Production Batch Processing","Crispy Bucheron"
2026-03-19,"Turmeric Powder",61.37,g,"Production Batch Processing","Salted Banana Chips"
2026-03-19,"Water",33.7,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-20,"Bell Pepper",110.79,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-20,"Butter/Margarine",480.52,g,"Production Batch Processing","Binayong Hipon"
2026-03-20,"Cabbage",305.5,g,"Production Batch Processing","Crispy Bucheron"
2026-03-20,"Carrots",226.41,g,"Production Batch Processing","Salted Banana Chips"
2026-03-20,"Chicken",1044.1,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-20,"Chiton",1825.4,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-20,"Cooking Oil",13.46,L,"Production Batch Processing","Biscocho Chips"
2026-03-20,"Garlic",181.45,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-20,"Ground Pepper",42.81,g,"Production Batch Processing","Binayong Hipon"
2026-03-20,"Honey",386.88,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-20,"Loaf Bread",6.65,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-20,"Onion",276.76,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-20,"Oyster Sauce",110.92,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-20,"Peanuts",2123.12,g,"Production Batch Processing","Biscocho Chips"
2026-03-20,"Pork",998.51,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-20,"Pork Skin",1822,g,"Production Batch Processing","Binayong Hipon"
2026-03-20,"Raw Bananas",2790.02,g,"Production Batch Processing","Crispy Bucheron"
2026-03-20,"Salt",203.78,g,"Production Batch Processing","Salted Banana Chips"
2026-03-20,"Sea Salt",85.28,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-20,"Sesame Oil",59.45,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-20,"Small Shrimp",2571.71,g,"Production Batch Processing","Biscocho Chips"
2026-03-20,"Soy Sauce",141.66,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-20,"Spring Onion",123.19,g,"Production Batch Processing","Binayong Hipon"
2026-03-20,"Sugar",407.79,g,"Production Batch Processing","Crispy Bucheron"
2026-03-20,"Turmeric Powder",53.57,g,"Production Batch Processing","Salted Banana Chips"
2026-03-20,"Water",37.9,L,"Production Batch Processing","Creamy Peanut Butter"
2026-03-21,"Bell Pepper",169.48,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-21,"Butter/Margarine",538.24,g,"Production Batch Processing","Binayong Hipon"
2026-03-21,"Cabbage",441.07,g,"Production Batch Processing","Crispy Bucheron"
2026-03-21,"Carrots",328.88,g,"Production Batch Processing","Salted Banana Chips"
2026-03-21,"Chicken",1421.31,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-21,"Chiton",2192.92,g,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-21,"Cooking Oil",18.25,L,"Production Batch Processing","Biscocho Chips"
2026-03-21,"Garlic",250.19,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-21,"Ground Pepper",67.56,g,"Production Batch Processing","Binayong Hipon"
2026-03-21,"Honey",435.57,ml,"Production Batch Processing","Crispy Bucheron"
2026-03-21,"Loaf Bread",8.15,pcs,"Production Batch Processing","Salted Banana Chips"
2026-03-21,"Onion",373.69,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-21,"Oyster Sauce",142.51,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-21,"Peanuts",2844.16,g,"Production Batch Processing","Biscocho Chips"
2026-03-21,"Pork",1336.84,g,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-21,"Pork Skin",2662.38,g,"Production Batch Processing","Binayong Hipon"
2026-03-21,"Raw Bananas",3654.64,g,"Production Batch Processing","Crispy Bucheron"
2026-03-21,"Salt",230.53,g,"Production Batch Processing","Salted Banana Chips"
2026-03-21,"Sea Salt",113.19,g,"Production Batch Processing","Creamy Peanut Butter"
2026-03-21,"Sesame Oil",79.32,ml,"Production Batch Processing","Crunchy Peanut Butter"
2026-03-21,"Small Shrimp",3136.8,g,"Production Batch Processing","Biscocho Chips"
2026-03-21,"Soy Sauce",213.84,ml,"Production Batch Processing","Kibets (Crispy Chiton)"
2026-03-21,"Spring Onion",154.22,g,"Production Batch Processing","Binayong Hipon"
2026-03-21,"Sugar",574.61,g,"Production Batch Processing","Crispy Bucheron"
