receipt_date,item_code,material_name,received_quantity,unit,supplier_name,received_by,remarks
2026-01-15,RM-005,"Cane Vinegar",99.27,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-20,RM-005,"Cane Vinegar",105.98,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-25,RM-005,"Cane Vinegar",94.37,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-30,RM-005,"Cane Vinegar",92.93,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-04,RM-005,"Cane Vinegar",105.19,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-09,RM-005,"Cane Vinegar",101.07,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-14,RM-005,"Cane Vinegar",90.67,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-19,RM-005,"Cane Vinegar",99.51,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-24,RM-005,"Cane Vinegar",105.9,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-01,RM-005,"Cane Vinegar",94.17,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-06,RM-005,"Cane Vinegar",93.1,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-11,RM-005,"Cane Vinegar",105.32,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-16,RM-005,"Cane Vinegar",100.84,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-21,RM-005,"Cane Vinegar",90.65,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-26,RM-005,"Cane Vinegar",99.75,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-31,RM-005,"Cane Vinegar",105.81,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-05,RM-005,"Cane Vinegar",93.97,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-10,RM-005,"Cane Vinegar",93.27,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-15,RM-005,"Cane Vinegar",105.44,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-20,RM-005,"Cane Vinegar",100.61,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-25,RM-005,"Cane Vinegar",90.64,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-30,RM-005,"Cane Vinegar",99.99,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-05,RM-005,"Cane Vinegar",105.72,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-10,RM-005,"Cane Vinegar",93.77,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-15,RM-005,"Cane Vinegar",93.46,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-20,RM-005,"Cane Vinegar",105.55,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-25,RM-005,"Cane Vinegar",100.38,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-30,RM-005,"Cane Vinegar",90.63,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-04,RM-005,"Cane Vinegar",100.22,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-09,RM-005,"Cane Vinegar",105.62,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-14,RM-005,"Cane Vinegar",93.58,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-19,RM-005,"Cane Vinegar",93.64,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-24,RM-005,"Cane Vinegar",105.65,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-29,RM-005,"Cane Vinegar",100.15,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-04,RM-005,"Cane Vinegar",90.63,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-09,RM-005,"Cane Vinegar",100.46,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-14,RM-005,"Cane Vinegar",105.51,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-19,RM-005,"Cane Vinegar",93.4,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-24,RM-005,"Cane Vinegar",93.83,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-29,RM-005,"Cane Vinegar",105.75,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-03,RM-005,"Cane Vinegar",99.91,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-08,RM-005,"Cane Vinegar",90.64,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-13,RM-005,"Cane Vinegar",100.69,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-18,RM-005,"Cane Vinegar",105.4,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-23,RM-005,"Cane Vinegar",93.22,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-28,RM-005,"Cane Vinegar",94.03,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-09-02,RM-005,"Cane Vinegar",104.88,L,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-01,RM-006,"Soy Sauce",67.21,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-06,RM-006,"Soy Sauce",60.47,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-11,RM-006,"Soy Sauce",66.61,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-16,RM-006,"Soy Sauce",70.56,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-21,RM-006,"Soy Sauce",62.63,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-26,RM-006,"Soy Sauce",62.27,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-31,RM-006,"Soy Sauce",70.37,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-05,RM-006,"Soy Sauce",67.05,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-10,RM-006,"Soy Sauce",60.46,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-15,RM-006,"Soy Sauce",66.76,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-20,RM-006,"Soy Sauce",70.5,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-25,RM-006,"Soy Sauce",62.5,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-02,RM-006,"Soy Sauce",62.39,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-07,RM-006,"Soy Sauce",70.44,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-12,RM-006,"Soy Sauce",66.9,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-17,RM-006,"Soy Sauce",60.46,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-22,RM-006,"Soy Sauce",66.92,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-27,RM-006,"Soy Sauce",70.43,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-01,RM-006,"Soy Sauce",62.38,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-06,RM-006,"Soy Sauce",62.52,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-11,RM-006,"Soy Sauce",70.51,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-16,RM-006,"Soy Sauce",66.74,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-21,RM-006,"Soy Sauce",60.46,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-26,RM-006,"Soy Sauce",67.08,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-01,RM-006,"Soy Sauce",70.35,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-06,RM-006,"Soy Sauce",62.25,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-11,RM-006,"Soy Sauce",62.65,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-16,RM-006,"Soy Sauce",70.57,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-21,RM-006,"Soy Sauce",66.58,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-26,RM-006,"Soy Sauce",60.47,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-31,RM-006,"Soy Sauce",67.23,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-05,RM-006,"Soy Sauce",70.28,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-10,RM-006,"Soy Sauce",62.13,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-15,RM-006,"Soy Sauce",62.78,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-20,RM-006,"Soy Sauce",70.63,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-25,RM-006,"Soy Sauce",66.42,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-06-30,RM-006,"Soy Sauce",60.48,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-05,RM-006,"Soy Sauce",67.38,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-10,RM-006,"Soy Sauce",70.19,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-15,RM-006,"Soy Sauce",62.02,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-20,RM-006,"Soy Sauce",62.91,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-25,RM-006,"Soy Sauce",70.68,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-07-30,RM-006,"Soy Sauce",66.26,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-04,RM-006,"Soy Sauce",60.5,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-09,RM-006,"Soy Sauce",67.53,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-14,RM-006,"Soy Sauce",70.11,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-19,RM-006,"Soy Sauce",61.91,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-24,RM-006,"Soy Sauce",63.05,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-08-29,RM-006,"Soy Sauce",70.12,L,"Southern Luzon Ingredients Supply","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-01,RM-007,"Condensed Milk",176.06,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-07,RM-007,"Condensed Milk",166.65,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-13,RM-007,"Condensed Milk",150.69,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-19,RM-007,"Condensed Milk",161.36,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-25,RM-007,"Condensed Milk",176.48,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-01-31,RM-007,"Condensed Milk",164.61,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-06,RM-007,"Condensed Milk",150.43,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-12,RM-007,"Condensed Milk",163.43,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-18,RM-007,"Condensed Milk",176.57,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-02-24,RM-007,"Condensed Milk",162.54,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-02,RM-007,"Condensed Milk",150.5,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-08,RM-007,"Condensed Milk",165.49,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-14,RM-007,"Condensed Milk",176.34,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-20,RM-007,"Condensed Milk",160.49,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-03-26,RM-007,"Condensed Milk",150.9,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-01,RM-007,"Condensed Milk",167.51,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-07,RM-007,"Condensed Milk",175.78,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-13,RM-007,"Condensed Milk",158.52,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-19,RM-007,"Condensed Milk",151.61,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-04-25,RM-007,"Condensed Milk",169.43,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-01,RM-007,"Condensed Milk",174.92,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
2026-05-07,RM-007,"Condensed Milk",156.67,kg,"Quezon Agricultural Producers Coop","Warehouse Inbound Team","Authorized supplier stock replenishment"
